Genotype EME SE_EME EV_V3 SE_EV_V3 EV_V4 SE_EV_V4 EV_V6 SE_EV_V6 PH_V4 SE_PH_V4 PH_V6 SE_PH_V6 PH_final SE_PH_final EH SE_EH EarTasDist SE_EarTasDist DtSILK SE_DtSILK RL_R6 SE_RL_R6 TILL SE_TILL
S1_PE0058 0.897321064337283 0.0605592401182757 6.17437877336401 0.487373027731499 6.09549094967903 0.342549720791106 5.55563119179592 0.351836441557619 41.5286976178144 4.84707028173759 85.5008505991319 6.33705607071198 142.987562891708 12.438516048817 69.377044974444 8.69858486009354 77.8749244282583 7.25536002761874 67.0769980906204 2.10035511059394 1.44132478204213 1.01398000833008 3.13644720944215 0.825361685540956
S1_PE0059 0.804336094751677 0.0605549201837722 6.02684506608488 0.505428259441813 6.22972683707082 0.357271326623774 6.19073155880625 0.363857311905566 37.5080858871919 4.87016030684129 85.0301386328437 6.43179876903796 163.402252271748 12.523108151443 74.2257154880471 8.96358463418828 101.828260623502 7.73554131620542 69.1542393133236 2.14386923561857 2.08519825345107 1.08657028058151 1.02463026558769 0.825364315679268
S1_PE0060 0.871832940525265 0.0605525190687025 4.89205388563758 0.487500627025628 5.17238980529472 0.34253485043655 5.22437921040081 0.351813391680898 33.7730526488569 4.8470551145276 88.5768263108688 6.33684110292451 124.767491117276 12.4383156441548 51.9050934867329 8.6997799371169 74.8008048504775 7.25784156953103 65.9279089235598 2.10037123285992 1.13772304593066 1.01364778345128 1.49074185115194 0.825382244473505
S1_PE0061 0.655357891839755 0.0605628678502664 5.01941512420053 0.487512283941746 5.49351532729204 0.342591247858017 5.27886662880644 0.351864880284909 34.5548245478608 4.84714155140403 77.4127861579627 6.33734772121269 142.667328192554 12.4386735384892 73.6440587185015 8.70145346826344 72.8538014759171 7.26004675217307 71.6906507444111 2.10037484973029 2.01638178049233 1.01462996487318 3.61965011746955 0.825313280719753
S1_PE0062 0.908142047909247 0.0605513181022029 5.46404318134992 0.48746459330647 6.26159608641665 0.342564397670423 6.17470120314505 0.35185256573154 42.1159105585429 4.84708658008977 84.9581108108587 6.3372615023194 154.264153290984 12.4385725585199 69.678349179395 8.70104987360994 100.557076824705 7.25883280214531 81.4323858404308 2.24164929313601 1.36918051308591 1.0144919076586 2.12728765421105 0.825313695909578
S1_PE0063 0.890748930434932 0.0605675387758435 5.78325878211799 0.48750021032462 5.9258692655484 0.342651052495463 5.62784596008912 0.351917711931897 38.7690193576335 4.84725091375806 83.5454206662468 6.33773107749852 130.576781942777 12.439613618256 54.6497059267964 8.6997926807279 79.0049678584068 7.25745311318054 68.6455262340893 2.10064033951053 0.828163497944529 1.01642422639645 2.07944513315877 0.82536044962694
S1_PE0064 0.862550860173511 0.0605534061588042 4.90387104298677 0.487385563760891 5.67005751007973 0.34253620904578 5.86562343522926 0.351814605447194 38.2953384512454 4.8470493104703 92.1834596620472 6.33694723232905 182.908349008208 12.4380251769241 64.93512769101 8.69959951284448 130.076747718086 7.2566612327366 75.898979380946 2.1002700344084 0.988665670304315 1.01405941013793 0.989618929639722 0.825358674380149
S1_PE0065 0.927691027995712 0.0605704487445136 6.95718947663285 0.487875515094482 7.32283322307447 0.342713785150609 7.04581204883536 0.351995199895127 47.400184138952 4.84733049785761 98.338323538385 6.33832411115271 170.288371479999 12.4408872817931 72.5140056424453 8.70554455294283 114.09193640901 7.26468968763393 74.3031872502535 2.10076775774499 1.09749374358776 1.01688831514055 1.45516369033001 0.825363134289878
S1_PE0066 0.907776250293947 0.0605436017238227 4.57369314992307 0.487466779484136 4.92880256479885 0.342538251410069 5.03035023008803 0.351823804873662 31.9954521698858 4.84705268792517 77.6699070785304 6.33693944797653 149.202258570756 12.4382890413362 76.9350690892483 8.70064798770079 85.8066117067719 7.25896366186085 82.3132043314265 2.10029640411068 4.96878171268144 1.01323575605673 0.943811636958524 0.825370720120218
S1_PE0067 0.400561739151168 0.060555281148372 3.36098227403552 0.528435507304145 3.87577730443304 0.374606116546001 3.91487997011653 0.37795157949577 31.2882574642174 4.89832903275607 77.6453661875892 6.54758302597683 149.747466009241 12.6243238548935 74.96759790378 9.39297339062808 85.8884555498921 8.51412894906378 75.7826566168305 2.19587632155939 2.47393103151028 1.08973470245692 1.28800931288751 0.825335468041033
S1_PE0068 0.778991195910126 0.0605726856003715 4.72642963097532 0.48774091327111 5.34182506696288 0.34261156123929 5.10721957011285 0.351900806197182 36.1532735813032 4.84714311350895 80.70623597118 6.33743218208073 127.335526638053 12.439409216637 54.1006981752402 8.70464564271485 73.1880343953089 7.26415233213395 68.8787601478719 2.10048432608076 1.66330499369892 1.01367154341867 1.68456545532264 0.825347990093586
S1_PE0069 0.740225642536246 0.060546907742925 4.62052280734458 0.505849981659439 5.14915476532225 0.357354813871212 5.50828948040129 0.36395563060873 35.532656704427 4.87029882287199 78.1766137544585 6.43250605157414 159.815292614156 12.5249463400941 74.5560194936498 8.9710325272892 92.3609709380767 7.7444932311879 72.630275575308 2.14392286672128 1.75052813405678 1.09144746856063 2.28557642785985 0.825324233912604
S1_PE0070 0.752893369927108 0.0605443706296492 5.53520657797976 0.52905239844963 6.33491498473421 0.37470060421358 5.8664580041401 0.378076245895253 37.4335932505825 4.89848868476007 86.8962265627789 6.54834715057523 135.154393141622 12.6265772219138 64.7165536663803 9.40713869775768 80.3108170048103 8.5294477078168 70.5218038494652 2.19612121033818 1.15076551040357 1.08956153475613 1.02165846845328 0.854869251585887
S1_PE0071 0.92520862701673 0.0605476609809079 6.25558155850524 0.487482551459351 6.83959512424237 0.342519860916339 6.7089839517155 0.351805045261565 36.4871883520288 4.84705215433691 85.9245621571635 6.3368489353384 165.06978419095 12.4385845543406 67.1678246870101 8.69937083592166 109.896625997323 7.25698074452642 70.9777666644758 2.10042300721011 1.22938662315967 1.01430042357819 2.02223408546906 0.825357176309441
S1_PE0072 0.723594541967735 0.0605530653833443 5.26037951463121 0.48761263413413 5.31290381228949 0.342607233632427 5.13584473205218 0.351890182002641 35.305096510428 4.84715951785413 82.3653334752776 6.33750685726422 157.131050583937 12.4392437210616 63.36400848621 8.7023023720832 101.360044975918 7.26071306364249 75.1816632287209 2.10051323051794 1.92404902286647 1.01522720601409 1.78794706286459 0.825333273230486
S1_PE0073 0.865809333834599 0.0605796931664818 4.75618515864627 0.487675715883217 5.18136598780506 0.342662568773949 5.42671509474443 0.351945585905308 34.1549981119142 4.84724528722994 81.8180267254615 6.33794351712572 165.886157635834 12.4401459172888 76.3404403874468 8.7020183030772 106.516024543985 7.25996964174515 73.8979793193158 2.10065776090431 3.1326200005133 1.01715816491497 3.23837382356298 0.825356467085918
S1_PE0074 0.839835166190149 0.0605681423621647 5.68679717710922 0.487725794972081 6.22236735496437 0.342602172369002 6.57208644732293 0.351884096618769 46.3487607453831 4.84715062784744 104.965687043783 6.33742512548469 175.488372331234 12.4392597992997 88.6761246343661 8.70097502885421 95.6440623764948 7.2593612346816 66.109913246068 2.10049068004501 1.93189744002893 1.01533813268506 2.94989094273273 0.825341769266688
S1_PE0075 0.889823388251461 0.0605654750765678 4.90708252398504 0.487752989386315 5.46904071488314 0.342657971172645 5.83293904595138 0.351947054323405 36.5899407885479 4.84723621707276 88.6118175310431 6.33785139451678 166.447978551431 12.4398582010163 70.6610061968231 8.70446846994838 108.364835914005 7.26313367800091 72.0246726982769 2.10062478314588 1.36994078234497 1.01533167760074 1.03158932467797 0.82533753896803
S1_PE0076 0.727758643862945 0.0605536362516571 4.94424810453565 0.487336107098682 4.67767575604866 0.342534361687291 5.40106283061127 0.3518169240341 38.2118018798859 4.84705329003413 89.2347048265593 6.33685917812445 160.945870834389 12.438450548523 63.3235395991035 8.69882918292914 103.164040571581 7.25614320151846 68.9320864262579 2.10037475107596 1.58897281715024 1.01472164832385 0.98739292094848 0.825341427703467
S1_PE0077 0.881664635359165 0.0605708774039962 5.38371175665265 0.487634098212405 4.84022999909801 0.357339523766626 5.15966619332957 0.351900853442039 39.7747137239341 4.84718165312133 89.6693116059916 6.33763000505986 151.972757971899 12.4400611001208 68.7241847605263 8.70296982065403 86.7447423811965 7.26141506536013 74.4847000119787 2.10055201079548 2.94199261601551 1.01618071536153 0.962940681347837 0.825348065500431
S1_PE0078 0.865422306444424 0.0605470400742011 4.30067782400455 0.487264032882192 4.51749290283859 0.342490979122247 4.63627821717204 0.351770435674199 29.2462368785977 4.84697516839957 68.6932350609183 6.33661424693347 119.25248360915 12.4372896662578 50.4320835419772 8.69817069494193 79.3372541492307 7.25549086123812 69.8165206618218 2.10013054518236 2.52774081966709 1.01158849029129 1.05945893614254 0.825333515489429
S1_PE0079 0.875718380148454 0.0605508279107875 5.25783038629644 0.487452404714825 5.3683336688736 0.342545542850029 5.3685401161368 0.351826635668652 34.3093550977087 4.84706648763391 79.5638455064854 6.33701388633133 156.857877369191 12.4383229352953 78.4746284078115 8.70115506866809 95.63887619979 7.25913246709256 72.2747903230946 2.10032357475709 1.62296723952975 1.01468992972513 2.76601519955363 0.825346812118595
S1_PE0080 0.807260695123908 0.0605545459584107 5.46551852937115 0.487450557515196 5.6089376350512 0.342549967148107 5.83488542180463 0.35182664521838 39.3711212939216 4.84707255060817 88.132864530129 6.33703553117073 155.087048291304 12.4381817991137 58.1815530494343 8.698069342729 109.551537935674 7.25498750549835 69.2365559916402 2.10031610827173 1.39112821580708 1.01489485241957 1.53107398093352 0.825353327887732
S1_PE0081 0.497236666271097 0.060543845866074 4.72725775620327 0.487442864824231 5.43079655012748 0.342505930360897 5.54110317519702 0.35178880339364 38.0256799696211 4.84700586865271 91.8958594254906 6.33662567740517 191.866957621414 12.43810338346 82.8514931052693 8.69779006319058 122.023455259397 7.25494782905683 72.6869853241064 2.10029212430541 1.38574758246118 1.01471537600437 1.16080560225497 0.825331340593695
S1_PE0082 0.830049196022148 0.0605609790860265 5.96621555780064 0.487695521154504 5.87825260113241 0.342609928789654 6.12454492018782 0.35189810292198 42.6551256436175 4.84716023833234 90.4776985097745 6.33759503836993 162.707604730868 12.4392575946328 64.6350078689098 8.70105393434912 104.17484991737 7.25861213806267 68.076256155173 2.10045537060141 0.669430562681222 1.01484281571356 1.69990487155388 0.825324904126843
S1_PE0083 0.840472721308927 0.0605548485610213 5.32628016313291 0.487508413579685 5.61927149420065 0.342561916268172 5.59651946629484 0.351837853279219 38.0658065010939 4.84710534931694 90.2359461186268 6.33701819220266 156.963537486124 12.4387421885554 70.879540243315 8.69917768217891 97.0531225751541 7.25721781852314 72.481547708341 2.10045991121298 1.53655411747239 1.01513931978426 2.32984422393055 0.825377205850855
S1_PE0084 0.796042961412245 0.0605631836252446 5.09184900589288 0.487398249366756 6.0753901368775 0.342578021574596 5.9985268989608 0.351854749069383 38.5880948055729 4.84712212613454 88.2806156115074 6.33723724877279 142.034327842214 12.4387071516366 56.4922565091766 8.69802302345568 88.6877025245345 7.25493852599822 69.6612412462768 2.10050946615075 2.52925737928526 1.01554812505726 1.34093265617403 0.825346368699818
S1_PE0085 0.888924225201933 0.0605492428636671 6.48310431319634 0.487208894855099 6.18377449868758 0.342512822765269 6.16452472476344 0.351787678128529 37.9887513033134 4.84701608627568 92.0187576200041 6.33680805244514 162.17011426724 12.4373963434749 68.664200398639 8.69689981990452 98.2895178441855 7.25340366152721 72.5392690339994 2.10021175381241 1.78064172432295 1.01229109347586 3.46024355153164 0.82533389317631
S1_PE0086 0.960245681666078 0.0605465804205804 6.30056269780649 0.487463819629008 6.54296059055727 0.342543932159165 6.30298327521483 0.351824342405191 48.8841053499662 4.8470705452489 103.400712344158 6.33679193515404 144.974027001822 12.4381154931427 59.1747522831876 8.69894729633475 90.794424335361 7.25626397698784 66.9699700005522 2.10035562893915 1.40628724824135 1.01406284136779 2.37803904504672 0.825364064473516
S1_PE0087 0.702720810285914 0.0675871655626404 4.26530619982551 0.528658165591491 4.84216524318143 0.395325477461369 4.98362317559123 0.394724418573917 32.6962843149501 4.93331096722798 82.9851909153253 6.69155962179204 157.373546981066 12.7480725337302 80.7481192602623 9.39700744151721 83.5250602291277 8.51949594733285 74.5630957215134 2.25944771871448 1.20304565785535 1.09194410670369 1.6494538582141 0.893455303902653
S1_PE0088 0.869037995639106 0.0605498933012024 6.17005087498797 0.487198981178747 6.18835458795348 0.342531452601175 5.35005501096347 0.351806127719704 41.3910094276301 4.84704307578665 91.8362010751425 6.33690183700342 142.998407518654 12.4378786757414 61.9534923497443 8.69873108028687 90.0078027825194 7.25540609284065 73.5159925705173 2.1002488584629 2.97127498700776 1.01419015954676 3.84494650827867 0.825332551852511
S1_PE0089 0.853740697149482 0.0605789379731442 5.79284333535754 0.487509008151013 5.67309717517093 0.342633478483878 5.98011388665684 0.351901339234348 40.5707505018782 4.84719998160301 91.6535115827337 6.33766750006613 166.058189059119 12.4390024046441 80.3065553340578 8.70279655908539 94.4519328462378 7.26152270896862 68.6432626774789 2.1004863804124 1.28181667379272 1.01197135954492 1.57178582151273 0.825387768179413
S1_PE0090 0.732446563841533 0.0605459067842498 5.23495358309127 0.487538439962892 5.54590370613878 0.342576033499807 5.35744490371437 0.351853643650958 34.8734938545291 4.8471273180253 85.6698615307084 6.33712048296379 157.961680566016 12.4389172236912 78.1947530465467 8.70120205989331 89.8352853532004 7.25987084975413 75.9540084899641 2.10052006404235 1.53587733772784 1.01442011998765 2.67867665268909 0.825371327934706
S1_PE0091 0.669152902381342 0.0605536044496291 4.71399241841692 0.48741760370297 5.01813250336652 0.342553738516094 5.37778395901818 0.351830565950379 35.3848276349242 4.84709046464851 81.243905554632 6.33694234034893 144.25083560485 12.4387287773363 57.8293071230045 8.69850098677189 98.4357411703381 7.25614767204817 69.6782246546987 2.10049152459706 0.789052229511249 1.01506472660112 1.88409561049259 0.825410173314873
S1_PE0092 0.936549864039847 0.0605541419509858 5.19506920137907 0.487745466463285 5.36702578160219 0.34261434287952 5.55364392626406 0.351898379928511 37.1512092376532 4.84717042511617 90.4768420062404 6.33757135350584 144.666576704852 12.4395058727018 58.9455830604115 8.70530367214876 92.477071486091 7.26476159681471 68.7213075745878 2.10053978276437 0.544976701893742 1.01542765612328 1.5155718076083 0.825358618960121
S1_PE0093 0.861237530968389 0.0605566264301585 4.5892587073027 0.487282641872032 5.0778800333657 0.342562544152223 5.37714186172524 0.351843702314731 34.9574333206916 4.8470796699631 87.1830624770738 6.33719471588386 143.503808790293 12.4382896523517 53.1784444448575 8.69765105721107 100.045327025365 7.25407198547661 72.112673044974 2.10031708422591 1.24380530231811 1.01338808209477 2.85178313663629 0.825367622545629
S1_PE0094 0.883999209828619 0.0605453681245258 5.49268479328104 0.487221019923663 5.44512697788528 0.342531232374523 5.74558873397626 0.351810396355665 34.3800346008014 4.84705079337645 79.9993850227009 6.33683851444147 189.33226125739 12.4380553575899 81.01168543685 8.69874398056925 126.202491058317 7.25556534470297 72.055784560571 2.10024948828975 1.40021936017619 1.01301748088461 0.975231851858267 0.825369024036296
S1_PE0095 0.675891345373568 0.0605513061599422 4.75632190260133 0.487468420712718 5.04507600452407 0.342589095124472 5.16260265343304 0.351869701401388 34.8606959187195 4.84712459155441 83.8138586960964 6.3374547178618 135.792200785647 12.4385432344229 57.731352230652 8.70333593768915 85.9807505006905 7.26139242069037 72.1711365092055 2.10038349338726 1.39545622724224 1.01450680421938 2.7229432235138 0.825316220650464
S1_PE0096 0.799270846551022 0.0605791452958723 5.20021779488207 0.487625468175193 5.52716408652534 0.342680736205918 5.86347721528658 0.351945609393738 38.2340079866006 4.84728656839709 90.8261034102511 6.33796659152352 148.602461077369 12.439898935767 74.3430232777826 8.70249400404452 83.0755523865476 7.26123125705946 69.5548954424591 2.10074050306263 1.14653751426312 1.01471304545505 2.23749763744153 0.825389939079314
S1_PE0097 0.955897263613374 0.0605687626401423 5.79387856198128 0.487608997887634 6.301451833682 0.342642225022355 6.73388861878639 0.35191440178265 39.1677634843089 4.84722382129464 97.436495705753 6.33769842339278 155.856622369952 12.4396162953063 66.2866686693581 8.70252816198744 90.3872480159867 7.26112248645371 69.3571114945736 2.10060125975416 3.30975987794436 1.01538771901112 3.6141521146661 0.825371786078884
S1_PE0098 0.790034947172327 0.0605539629813214 4.6517072956261 0.487414765866353 4.65199403618507 0.342602364119227 4.85479025244472 0.351859802523257 33.6865884892965 4.8471377626423 82.3162038607048 6.3371624846496 139.711759419772 12.4390491169109 44.0947095218108 8.69922963962006 95.1158375237545 7.2570396102813 72.8169414843634 2.1005004130526 1.30403387516326 1.01408867048458 4.94798422980136 0.825394664418407
S1_PE0100 0.903495146857581 0.0605680043817641 5.62821319086067 0.487894968756251 6.40712976941164 0.342682115681608 5.76976740504153 0.351966998642368 44.7156214652708 4.84728303523646 92.1089664669727 6.33808275669761 163.196428297353 12.4405222064441 56.5993246424751 8.70671819673885 117.792804004439 7.26668910734845 74.4383466956665 2.10067416870195 0.87738579541154 1.01766495106839 2.70775154451874 0.825345789679891
S1_PE0101 0.680215037339764 0.0605528401151497 3.05831622741506 0.487206520218727 3.23854296089914 0.34254430941976 3.83364711558729 0.351813422670588 29.1048815477713 4.84704250935788 73.0677919882857 6.33687981550373 144.452085189611 12.4382871040436 61.2019611709785 8.69787713914455 86.1487871646973 7.25496488364829 74.845677535358 2.10032067531948 1.5082362692573 1.01239209356053 3.89955608248278 0.825381022930026
S1_PE0102 0.682692940067468 0.0605539915294897 4.3002114798617 0.487421556424059 4.75450597701652 0.342541794484838 5.06468446343738 0.351820100828708 35.6735350853767 4.84704761169004 85.7190349714466 6.33693239741115 157.233635215732 12.4384110433144 78.4663784903938 8.70082145129768 88.2749648409623 7.25912738585373 74.3651832914534 2.10038733903445 4.29534874246253 1.01452970048183 1.95480206547857 0.825327475211474
S1_PE0103 0.553490935059317 0.0605530234458337 4.3681698127841 0.505108824561122 4.21385701451369 0.357185673007856 4.55427992877485 0.363765876483209 32.5711752336388 4.87002932007826 83.0108638749508 6.43131799876758 141.342234470697 12.5218146360525 47.1513807991662 8.96089527246645 102.647874811274 7.73187358756732 73.7207705393544 2.14353687655732 1.31100803822909 1.089395196989 3.45900211878447 0.825311106103303
S1_PE0104 0.895062236872888 0.060556885523409 4.6491152583831 0.487395256512823 5.58417379285074 0.342566004641974 5.47269023114694 0.351845131426618 34.9822371805571 4.84708918591949 78.9476754243396 6.33729107095202 153.231325615528 12.4379477249776 75.2671561450793 8.69924272238778 84.7486770363145 7.25586851631149 77.1574771213025 2.10019951350059 1.46964959350698 1.0139087606258 2.16787746190188 0.825307117452803
S1_PE0105 0.900066602123623 0.0605556271850499 4.56777078283587 0.487471952565697 4.94230713697541 0.342570086899709 5.47953237577518 0.351847035982507 34.9955715673377 4.8471083484548 87.3120842375443 6.33710537764246 153.985449257366 12.43878964657 85.1231758944009 8.69992834169541 82.3699161976519 7.25784027293095 85.1323661492963 2.19584961021314 5.69090953294368 1.01431200368421 0.97283789861117 0.825378390255895
S1_PE0106 0.873373501003648 0.0605608489384241 6.16475213469948 0.48758959164098 6.71271773375824 0.342651581724573 6.94947376180161 0.351932995306511 46.4453641048525 4.84723727826445 102.556687983593 6.33779575384516 178.403338874545 12.4401080278379 74.989735330752 8.7015675862167 113.265832749153 7.25968562179108 69.1012447663385 2.10069478504201 0.951474193921738 1.01622950405834 2.95488600178263 0.825363210563017
S1_PE0107 0.815471426375669 0.0605604581030137 4.88375182164603 0.487323146150964 5.64519669672698 0.342559571605031 5.40209076963609 0.351837237164528 34.7759157521335 4.84708104783902 85.0331818359993 6.33718975801345 156.027775974271 12.4380958161415 67.5444778723364 8.69858511456562 92.3239141111276 7.25527391940612 71.757635206066 2.10029631776089 1.94354753221548 1.01416943280116 1.54920378119276 0.825293926089602
S1_PE0108 0.705019351126468 0.0605613702379396 4.80624368595837 0.5057093095647 5.59736417110772 0.357337351698756 5.41114897737233 0.363903860532083 34.5828896015508 4.87025040716329 85.6335823048574 6.43215160379713 147.340211742267 12.5243744989575 60.7604146235937 8.9682308199066 87.0719585491209 7.74173743865501 74.8914312414594 2.14398614550335 1.54459734556721 1.08899109338951 0.96103208120777 0.825372382210691
S1_PE0109 0.885953342931975 0.06057329834894 4.68632008922164 0.487453136426444 4.77890761384441 0.342594702440242 5.30883770454035 0.351874839637848 36.7102839319578 4.84713958999992 83.296248160883 6.33744509463184 169.737681494809 12.438676956166 70.1241855840131 8.70103361335375 110.347210101221 7.25898804973374 69.5773698132564 2.10043221112902 1.68075565118073 1.01331466156382 1.5850755917744 0.825377414428018
S1_PE0110 0.760784191848605 0.0605647623235878 2.65948848987736 0.487838050511193 2.9005599319434 0.342654894219204 3.00342014755574 0.351939928041463 22.3299397161607 4.84723254791516 54.0446707991465 6.33785188014255 132.426761431059 12.4401746440289 44.3137087052909 8.7037083932976 100.002610439843 7.2629052332083 82.5708407725559 2.1006827260282 7.17963755041808 1.01575591722455 1.68977959702551 0.825383880466289
S1_PE0111 0.651033949469103 0.0605561788560509 4.39635689831833 0.487552348948937 4.43787015915329 0.342593035039915 4.90122083251415 0.351867626655241 31.2473709815422 4.84715116703225 79.5274799349687 6.33731580731767 137.38775857055 12.4389309908165 59.5942089621328 8.70265461516719 82.8350792809834 7.26158497523625 73.9825122551978 2.10047592057204 1.27793180433074 1.01509300069421 1.58114094426429 0.825385493713347
S1_PE0112 0.79882214973648 0.060555471535296 3.52215409395582 0.487572718673075 4.1025869229724 0.342604024209081 3.88143646176231 0.351889546672789 28.3196365028714 4.84715111557077 75.8788183993604 6.33753120152079 130.422830347583 12.4391653214636 57.1143854812085 8.70270879270518 84.6755241614778 7.26024021247387 80.1024089526699 2.10044897334292 1.43024539330043 1.0160468949032 0.960072523803538 0.825328235969073
S1_PE0113 0.920407218386965 0.060545798474323 6.78856123764371 0.487157245372462 7.29237850671855 0.342505422034962 7.00173663503572 0.351782047462593 46.2420512751974 4.84700351130219 105.00408712626 6.33667172950981 165.853790561121 12.4376622539054 60.2847890426218 8.69781657099743 107.641488824206 7.25514448579877 65.4683793655501 2.10022102473087 1.23570593115528 1.01304853125962 1.60461543928338 0.825361010136406
S1_PE0114 0.964254504702076 0.0605581533822941 6.6971711496167 0.487593269751297 6.80177160505274 0.342596425942929 6.34214577455052 0.351875950777642 39.5919737613798 4.84713901449875 90.9797616606642 6.33750019224878 165.293252779996 12.4386888950737 81.8344752067651 8.7027957884081 92.5879961345741 7.26066878156688 71.958294077954 2.1003807936228 1.10725678149198 1.0154312920029 3.51825890650632 0.825344585352539
S1_PE0115 0.89792252050548 0.0605598446386855 4.97162052266277 0.487412782246627 5.84678838125292 0.342548083622882 5.44797019484538 0.351821923053035 35.9666271388562 4.84706188144541 86.1706988216025 6.33710378636057 137.340523995533 12.4377626978236 54.1501279568143 8.69965785048669 86.900804227546 7.25736009328616 68.9554237534166 2.10021749071567 2.28855401613904 1.01309323318048 3.49026358860398 0.825326908122202
S1_PE0116 0.560638909932036 0.0605475560283293 4.79901130033436 0.487496628175756 5.12266340824491 0.342581279576237 5.14983704245142 0.351857843270009 35.5346422924698 4.84711439222822 84.3523346983588 6.33729049149955 170.103781484186 12.4386012778809 86.6145399859685 8.70266924376252 97.9682176775209 7.26064523513452 75.515669099432 2.10036878829571 2.19409311216305 1.01543722790126 1.98973318567472 0.825382739148728
S1_PE0118 0.853948212945161 0.0605517954967434 5.84250904892037 0.487594293133676 6.87541087999 0.342583824177284 5.7925194989304 0.351871478208976 42.4841316688364 4.84712517972821 96.2908146143498 6.33727854828018 151.370726722794 12.439135487136 80.5156275407655 8.70134240663717 75.9221736810661 7.25924892965953 75.6718703442868 2.1004870281146 1.170655292582 1.01370727512202 2.85050270326962 0.825370533332922
S1_PE0119 0.927109468410494 0.0605589450490648 5.49610184348965 0.487525914112469 5.52942760561471 0.342613739694113 5.46758066066173 0.351892428539888 40.4745335069405 4.84718001210267 94.7207301218341 6.33749822123508 168.260670746522 12.4393006109455 78.9510574037601 8.70269522011563 97.8349588655559 7.26094122181234 73.2138151325559 2.10054214743747 1.24972784838942 1.01480395257809 2.38467046665693 0.825373303132122
S1_PE0120 0.88291583459703 0.0605527573833234 4.866125699204 0.487513313991202 5.07004512827828 0.342623842683678 5.35521687954602 0.35190128278386 39.9085678489352 4.8472050207731 96.012319548679 6.33783117028756 141.892621636813 12.4394987440149 61.7143696189429 8.70223661740085 88.7170458563295 7.26021079836956 70.7758494210196 2.10049037195918 1.58395099495127 1.01542766509573 2.25034966457752 0.825353722514348
S1_PE0122 0.752169663525123 0.0605751422526681 5.44111906254743 0.505772341930233 6.26202067875417 0.357337923008054 6.26345609019079 0.363918700844912 43.5454723764148 4.8702842361228 82.0000362712344 6.43229783608853 152.16294744946 12.5241934481625 56.8109270730609 8.97091862356265 103.854687983513 7.74579141953236 66.8969550644615 2.14399444585183 1.15028624774229 1.08982885775554 2.18182819224859 0.825351563608748
S1_PE0123 0.877138626675269 0.0605501535245506 5.63806568310771 0.487219970256447 5.1803447283799 0.342520558245981 4.99220732415363 0.351802574797551 37.3882352384134 4.84702110141903 85.5776647219859 6.33686475048508 148.002007665636 12.4376316288849 63.9812125144534 8.69753975874192 91.1178654762981 7.2538793925764 72.5095171213926 2.10017936648063 2.372472212485 1.01165594122621 1.30461524743607 0.825355300648165
S1_PE0124 0.758083516059279 0.0605580459441442 5.36865667023541 0.487643497928193 5.58387448741175 0.342607061669633 5.5961662380935 0.351889794460107 38.0230408538823 4.84715828859903 85.2854426699743 6.33748601374229 166.054699963311 12.4393371003692 68.1180254924813 8.70056641851 103.554217447264 7.25827677831964 74.0931017421064 2.1005163955128 2.60652501741109 1.01575339579321 1.48152818539337 0.825354588301033
S1_PE0125 0.828915510814055 0.060558265105363 4.19739605914025 0.487490902180321 5.50977740262955 0.342579456878424 5.58782096262918 0.351855911279322 35.3959965111862 4.84712452393901 88.2148424912114 6.33724000721454 157.883060344391 12.4389136171391 79.90773969227 8.70026756306676 86.5108420307322 7.25802815058635 76.3572998055175 2.10045415349733 5.50132521676615 1.01433958796966 2.77531745637012 0.82533750824145
S1_PE0126 0.8812871735279 0.0605480777871611 5.87044395101245 0.487287007418253 5.93051436092171 0.342518380040313 5.59964962538704 0.351801650149084 35.3277854868831 4.84702489724193 83.8392371509921 6.33678987800752 147.448471846932 12.4380401625342 58.713101013001 8.6993694798249 102.118098420275 7.25647933905933 67.9651683480904 2.1002750938281 0.879575271644123 1.01297720568304 1.07958102347961 0.825361440169827
S1_PE0127 0.859627211994506 0.0605557216703688 4.67344526209646 0.487608807075868 5.29636541164107 0.342648671655978 5.42515398682608 0.351912022686563 36.2949843808881 4.84719617077813 81.3743778104291 6.33767393062041 146.443298795431 12.4396865428355 58.7687936670443 8.70169132375873 90.8154908486039 7.25965624641554 72.7713614110823 2.10060949944184 3.97783504392477 1.01678859291741 2.63772684864214 0.825351553380848
S1_PE0128 0.82599461218302 0.0605531722686694 5.17410094174293 0.487294689421888 5.93903203549574 0.342521715810323 5.26841173631325 0.351805151680597 38.8326543902355 4.84702694644337 83.939376327842 6.33684678425646 129.204138306324 12.4380034978666 43.5602427060184 8.69916378491326 93.072055772538 7.25647424760629 71.6572371994101 2.10027176049803 1.3073237983196 1.01330790232189 1.31626857253689 0.825338519872201
S1_PE0129 0.932727014248137 0.0605619057376661 5.47706319841996 0.487422776257386 5.33533716128572 0.342583362836031 5.80239894635847 0.351853221389938 38.1752628163787 4.84711780145927 87.5766933777936 6.3372912123406 140.871455670361 12.4383772611935 67.6086464941618 8.69898671359331 82.1838253393421 7.25643400926376 69.5574633123465 2.10032599169959 1.61609408022708 1.01360968154049 1.1257892591997 0.825370206160077
